time,temperature_2m,relative_humidity_2m,precipitation,location,wind_speed_combined
2025-06-06 05:30:00,26.299999999999997,66.0,0.0,Miyapur,12.0
2025-06-06 06:00:00,28.4,50.0,0.0,Miyapur,19.3
2025-06-06 06:30:00,28.75,49.0,0.0,Miyapur,19.700000000000003
2025-06-06 07:00:00,29.1,48.0,0.0,Miyapur,20.1
2025-06-06 07:30:00,29.6,46.5,0.0,Miyapur,20.35
2025-06-06 08:00:00,30.1,45.0,0.0,Miyapur,20.6
2025-06-06 08:30:00,30.75,42.5,0.0,Miyapur,20.5
2025-06-06 09:00:00,31.4,40.0,0.0,Miyapur,20.4
2025-06-06 09:30:00,32.15,37.5,0.0,Miyapur,19.799999999999997
2025-06-06 10:00:00,32.9,35.0,0.0,Miyapur,19.2
2025-06-06 10:30:00,33.55,32.5,0.0,Miyapur,18.9
2025-06-06 11:00:00,34.2,30.0,0.0,Miyapur,18.6
2025-06-06 11:30:00,34.75,28.5,0.0,Miyapur,18.0
2025-06-06 12:00:00,35.3,27.0,0.0,Miyapur,17.4
2025-06-06 12:30:00,35.7,26.0,0.0,Miyapur,16.7
2025-06-06 13:00:00,36.1,25.0,0.0,Miyapur,16.0
2025-06-06 13:30:00,36.400000000000006,24.5,0.0,Miyapur,15.75
2025-06-06 14:00:00,36.7,24.0,0.0,Miyapur,15.5
2025-06-06 14:30:00,36.85,23.5,0.0,Miyapur,16.0
2025-06-06 15:00:00,37.0,23.0,0.0,Miyapur,16.5
2025-06-06 15:30:00,36.95,22.5,0.0,Miyapur,17.4
2025-06-06 16:00:00,36.9,22.0,0.0,Miyapur,18.3
2025-06-06 16:30:00,36.75,22.0,0.0,Miyapur,18.85
2025-06-06 17:00:00,36.6,22.0,0.0,Miyapur,19.4
2025-06-06 17:30:00,36.3,21.5,0.0,Miyapur,19.549999999999997
2025-06-06 18:00:00,36.0,21.0,0.0,Miyapur,19.7
2025-06-06 18:30:00,35.6,21.0,0.0,Miyapur,19.549999999999997
2025-06-06 19:00:00,35.2,21.0,0.0,Miyapur,19.4
2025-06-06 19:30:00,34.75,21.0,0.0,Miyapur,19.299999999999997
2025-06-06 20:00:00,34.3,21.0,0.0,Miyapur,19.2
2025-06-06 20:30:00,33.849999999999994,21.5,0.0,Miyapur,18.45
2025-06-06 21:00:00,33.4,22.0,0.0,Miyapur,17.7
2025-06-06 21:30:00,32.95,23.5,0.0,Miyapur,16.6
2025-06-06 22:00:00,32.5,25.0,0.0,Miyapur,15.5
2025-06-06 22:30:00,32.1,26.0,0.0,Miyapur,15.15
2025-06-06 23:00:00,31.7,27.0,0.0,Miyapur,14.8
2025-06-06 23:30:00,31.4,28.0,0.0,Miyapur,15.700000000000001
2025-06-07 00:00:00,31.1,29.0,0.0,Miyapur,16.6
2025-06-07 00:30:00,30.85,29.5,0.0,Miyapur,18.200000000000003
2025-06-07 01:00:00,30.6,30.0,0.0,Miyapur,19.8
2025-06-07 01:30:00,30.35,31.5,0.0,Miyapur,20.9
2025-06-07 02:00:00,30.1,33.0,0.0,Miyapur,22.0
2025-06-07 02:30:00,29.8,35.0,0.0,Miyapur,21.7
2025-06-07 03:00:00,29.5,37.0,0.0,Miyapur,21.4
2025-06-07 03:30:00,29.15,40.0,0.0,Miyapur,21.0
2025-06-07 04:00:00,28.8,43.0,0.0,Miyapur,20.6
2025-06-07 04:30:00,28.700000000000003,44.5,0.0,Miyapur,20.85
2025-06-07 05:00:00,28.6,46.0,0.0,Miyapur,21.1
2025-06-07 05:30:00,28.85,46.0,0.0,Miyapur,21.85
2025-06-07 06:00:00,29.1,46.0,0.0,Miyapur,22.6
2025-06-07 06:30:00,29.5,45.0,0.0,Miyapur,23.450000000000003
2025-06-07 07:00:00,29.9,44.0,0.0,Miyapur,24.3
2025-06-07 07:30:00,30.45,42.5,0.0,Miyapur,24.65
2025-06-07 08:00:00,31.0,41.0,0.0,Miyapur,25.0
2025-06-07 08:30:00,31.75,39.0,0.0,Miyapur,24.65
2025-06-07 09:00:00,32.5,37.0,0.0,Miyapur,24.3
2025-06-07 09:30:00,33.35,35.0,0.0,Miyapur,23.65
2025-06-07 10:00:00,34.2,33.0,0.0,Miyapur,23.0
2025-06-07 10:30:00,34.900000000000006,31.0,0.0,Miyapur,22.2
2025-06-07 11:00:00,35.6,29.0,0.0,Miyapur,21.4
2025-06-07 11:30:00,36.150000000000006,27.5,0.0,Miyapur,20.45
2025-06-07 12:00:00,36.7,26.0,0.0,Miyapur,19.5
2025-06-07 12:30:00,37.150000000000006,25.0,0.0,Miyapur,18.55
2025-06-07 13:00:00,37.6,24.0,0.0,Miyapur,17.6
2025-06-07 13:30:00,37.85,23.0,0.0,Miyapur,17.0
2025-06-07 14:00:00,38.1,22.0,0.0,Miyapur,16.4
2025-06-07 14:30:00,38.2,21.0,0.0,Miyapur,16.45
2025-06-07 15:00:00,38.3,20.0,0.0,Miyapur,16.5
2025-06-07 15:30:00,38.25,19.5,0.0,Miyapur,17.15
2025-06-07 16:00:00,38.2,19.0,0.0,Miyapur,17.8
2025-06-07 16:30:00,38.0,19.0,0.0,Miyapur,18.15
2025-06-07 17:00:00,37.8,19.0,0.0,Miyapur,18.5
2025-06-07 17:30:00,37.5,19.5,0.0,Miyapur,18.7
2025-06-07 18:00:00,37.2,20.0,0.0,Miyapur,18.9
2025-06-07 18:30:00,36.85,20.5,0.0,Miyapur,19.0
2025-06-07 19:00:00,36.5,21.0,0.0,Miyapur,19.1
2025-06-07 19:30:00,36.05,22.0,0.0,Miyapur,19.3
2025-06-07 20:00:00,35.6,23.0,0.0,Miyapur,19.5
2025-06-07 20:30:00,35.2,23.5,0.0,Miyapur,19.5
2025-06-07 21:00:00,34.8,24.0,0.0,Miyapur,19.5
2025-06-07 21:30:00,34.4,25.0,0.0,Miyapur,19.35
2025-06-07 22:00:00,34.0,26.0,0.0,Miyapur,19.2
2025-06-07 22:30:00,33.5,27.5,0.0,Miyapur,19.549999999999997
2025-06-07 23:00:00,33.0,29.0,0.0,Miyapur,19.9
2025-06-07 23:30:00,32.45,31.5,0.0,Miyapur,21.1
2025-06-08 00:00:00,31.9,34.0,0.0,Miyapur,22.3
2025-06-08 00:30:00,31.299999999999997,37.5,0.0,Miyapur,24.1
2025-06-08 01:00:00,30.7,41.0,0.0,Miyapur,25.9
2025-06-08 01:30:00,30.15,44.0,0.0,Miyapur,27.0
2025-06-08 02:00:00,29.6,47.0,0.0,Miyapur,28.1
2025-06-08 02:30:00,29.200000000000003,49.0,0.0,Miyapur,28.1
2025-06-08 03:00:00,28.8,51.0,0.0,Miyapur,28.1
2025-06-08 03:30:00,28.5,52.5,0.0,Miyapur,27.5
2025-06-08 04:00:00,28.2,54.0,0.0,Miyapur,26.9
2025-06-08 04:30:00,28.1,54.5,0.0,Miyapur,26.6
2025-06-08 05:00:00,28.0,55.0,0.0,Miyapur,26.3
2025-06-08 05:30:00,28.25,54.0,0.0,Miyapur,26.25
2025-06-08 06:00:00,28.5,53.0,0.0,Miyapur,26.2
2025-06-08 06:30:00,28.95,51.0,0.0,Miyapur,26.25
2025-06-08 07:00:00,29.4,49.0,0.0,Miyapur,26.3
2025-06-08 07:30:00,29.95,46.5,0.0,Miyapur,26.200000000000003
2025-06-08 08:00:00,30.5,44.0,0.0,Miyapur,26.1
2025-06-08 08:30:00,31.25,41.5,0.0,Miyapur,25.6
2025-06-08 09:00:00,32.0,39.0,0.0,Miyapur,25.1
2025-06-08 09:30:00,32.85,36.5,0.0,Miyapur,24.4
2025-06-08 10:00:00,33.7,34.0,0.0,Miyapur,23.7
2025-06-08 10:30:00,34.45,32.0,0.0,Miyapur,22.95
2025-06-08 11:00:00,35.2,30.0,0.0,Miyapur,22.2
2025-06-08 11:30:00,35.8,28.5,0.0,Miyapur,21.75
2025-06-08 12:00:00,36.4,27.0,0.0,Miyapur,21.3
2025-06-08 12:30:00,36.849999999999994,25.5,0.0,Miyapur,20.950000000000003
2025-06-08 13:00:00,37.3,24.0,0.0,Miyapur,20.6
2025-06-08 13:30:00,37.55,23.5,0.0,Miyapur,20.55
2025-06-08 14:00:00,37.8,23.0,0.0,Miyapur,20.5
2025-06-08 14:30:00,37.849999999999994,23.0,0.0,Miyapur,20.75
2025-06-08 15:00:00,37.9,23.0,0.0,Miyapur,21.0
2025-06-08 15:30:00,37.75,23.0,0.0,Miyapur,21.4
2025-06-08 16:00:00,37.6,23.0,0.0,Miyapur,21.8
2025-06-08 16:30:00,37.35,23.5,0.0,Miyapur,22.1
2025-06-08 17:00:00,37.1,24.0,0.0,Miyapur,22.4
2025-06-08 17:30:00,36.8,24.5,0.0,Miyapur,22.35
2025-06-08 18:00:00,36.5,25.0,0.0,Miyapur,22.3
2025-06-08 18:30:00,36.15,25.5,0.0,Miyapur,22.3
2025-06-08 19:00:00,35.8,26.0,0.0,Miyapur,22.3
2025-06-08 19:30:00,35.4,26.5,0.0,Miyapur,22.65
2025-06-08 20:00:00,35.0,27.0,0.0,Miyapur,23.0
2025-06-08 20:30:00,34.65,27.5,0.0,Miyapur,23.5
2025-06-08 21:00:00,34.3,28.0,0.0,Miyapur,24.0
2025-06-08 21:30:00,33.95,28.5,0.0,Miyapur,24.75
2025-06-08 22:00:00,33.6,29.0,0.0,Miyapur,25.5
2025-06-08 22:30:00,33.150000000000006,30.5,0.0,Miyapur,26.1
2025-06-08 23:00:00,32.7,32.0,0.0,Miyapur,26.7
2025-06-08 23:30:00,32.2,34.5,0.0,Miyapur,27.2
2025-06-09 00:00:00,31.7,37.0,0.0,Miyapur,27.7
2025-06-09 00:30:00,31.1,40.0,0.0,Miyapur,28.0
2025-06-09 01:00:00,30.5,43.0,0.0,Miyapur,28.3
2025-06-09 01:30:00,30.0,45.5,0.0,Miyapur,28.5
2025-06-09 02:00:00,29.5,48.0,0.0,Miyapur,28.7
2025-06-09 02:30:00,29.1,50.0,0.0,Miyapur,28.049999999999997
2025-06-09 03:00:00,28.7,52.0,0.0,Miyapur,27.4
2025-06-09 03:30:00,28.35,53.0,0.0,Miyapur,26.299999999999997
2025-06-09 04:00:00,28.0,54.0,0.0,Miyapur,25.2
2025-06-09 04:30:00,27.85,54.5,0.0,Miyapur,24.549999999999997
2025-06-09 05:00:00,27.7,55.0,0.0,Miyapur,23.9
2025-06-09 05:30:00,27.9,53.5,0.0,Miyapur,24.25
2025-06-09 06:00:00,28.1,52.0,0.0,Miyapur,24.6
2025-06-09 06:30:00,28.5,50.0,0.0,Miyapur,25.35
2025-06-09 07:00:00,28.9,48.0,0.0,Miyapur,26.1
2025-06-09 07:30:00,29.45,45.5,0.0,Miyapur,26.450000000000003
2025-06-09 08:00:00,30.0,43.0,0.0,Miyapur,26.8
2025-06-09 08:30:00,30.75,41.0,0.0,Miyapur,26.6
2025-06-09 09:00:00,31.5,39.0,0.0,Miyapur,26.4
2025-06-09 09:30:00,32.35,37.0,0.0,Miyapur,25.75
2025-06-09 10:00:00,33.2,35.0,0.0,Miyapur,25.1
2025-06-09 10:30:00,33.95,33.5,0.0,Miyapur,24.55
2025-06-09 11:00:00,34.7,32.0,0.0,Miyapur,24.0
2025-06-09 11:30:00,35.3,30.5,0.0,Miyapur,23.3
2025-06-09 12:00:00,35.9,29.0,0.0,Miyapur,22.6
2025-06-09 12:30:00,36.349999999999994,28.0,0.0,Miyapur,21.9
2025-06-09 13:00:00,36.8,27.0,0.0,Miyapur,21.2
2025-06-09 13:30:00,37.099999999999994,26.0,0.0,Miyapur,20.75
2025-06-09 14:00:00,37.4,25.0,0.0,Miyapur,20.3
2025-06-09 14:30:00,37.5,24.5,0.0,Miyapur,20.3
2025-06-09 15:00:00,37.6,24.0,0.0,Miyapur,20.3
2025-06-09 15:30:00,37.5,24.0,0.0,Miyapur,20.8
2025-06-09 16:00:00,37.4,24.0,0.0,Miyapur,21.3
2025-06-09 16:30:00,37.2,24.5,0.0,Miyapur,21.450000000000003
2025-06-09 17:00:00,37.0,25.0,0.0,Miyapur,21.6
2025-06-09 17:30:00,36.75,25.5,0.0,Miyapur,21.450000000000003
2025-06-09 18:00:00,36.5,26.0,0.0,Miyapur,21.3
2025-06-09 18:30:00,36.2,26.0,0.0,Miyapur,21.0
2025-06-09 19:00:00,35.9,26.0,0.0,Miyapur,20.7
2025-06-09 19:30:00,35.4,27.5,0.0,Miyapur,20.7
2025-06-09 20:00:00,34.9,29.0,0.0,Miyapur,20.7
2025-06-09 20:30:00,34.25,31.5,0.0,Miyapur,21.7
2025-06-09 21:00:00,33.6,34.0,0.0,Miyapur,22.7
2025-06-09 21:30:00,32.8,37.5,0.0,Miyapur,24.15
2025-06-09 22:00:00,32.0,41.0,0.0,Miyapur,25.6
2025-06-09 22:30:00,31.3,44.0,0.0,Miyapur,26.6
2025-06-09 23:00:00,30.6,47.0,0.0,Miyapur,27.6
2025-05-26 00:00:00,24.2,90.0,0.0,Secunderabad,7.8
2025-05-26 00:30:00,24.1,90.5,0.0,Secunderabad,7.8
2025-05-26 01:00:00,24.0,91.0,0.0,Secunderabad,7.8
2025-05-26 01:30:00,23.9,91.5,0.0,Secunderabad,7.8
2025-05-26 02:00:00,23.8,92.0,0.0,Secunderabad,7.8
2025-05-26 02:30:00,23.75,92.0,0.0,Secunderabad,8.0
2025-05-26 03:00:00,23.7,92.0,0.0,Secunderabad,8.2
2025-05-26 03:30:00,23.65,92.0,0.0,Secunderabad,7.75
2025-05-26 04:00:00,23.6,92.0,0.0,Secunderabad,7.3
2025-05-26 04:30:00,23.700000000000003,91.0,0.0,Secunderabad,7.0
2025-05-26 05:00:00,23.8,90.0,0.0,Secunderabad,6.7
2025-05-26 05:30:00,23.75,89.0,0.0,Secunderabad,7.550000000000001
2025-05-26 06:00:00,23.7,88.0,0.0,Secunderabad,8.4
2025-05-26 06:30:00,23.9,87.0,0.0,Secunderabad,9.25
2025-05-26 07:00:00,24.1,86.0,0.0,Secunderabad,10.1
2025-05-26 07:30:00,24.9,82.0,0.0,Secunderabad,9.899999999999999
2025-05-26 08:00:00,25.7,78.0,0.0,Secunderabad,9.7
2025-05-26 08:30:00,26.35,75.0,0.05,Secunderabad,7.85
2025-05-26 09:00:00,27.0,72.0,0.1,Secunderabad,6.0
2025-05-26 09:30:00,27.2,71.5,0.05,Secunderabad,5.0
2025-05-26 10:00:00,27.4,71.0,0.0,Secunderabad,4.0
2025-05-26 10:30:00,27.65,71.0,0.0,Secunderabad,2.45
2025-05-26 11:00:00,27.9,71.0,0.0,Secunderabad,0.9
2025-05-26 11:30:00,27.9,72.0,0.1,Secunderabad,1.15
2025-05-26 12:00:00,27.9,73.0,0.2,Secunderabad,1.4
2025-05-26 12:30:00,27.9,73.0,0.2,Secunderabad,2.05
2025-05-26 13:00:00,27.9,73.0,0.2,Secunderabad,2.7
2025-05-26 13:30:00,28.049999999999997,72.0,0.1,Secunderabad,3.75
2025-05-26 14:00:00,28.2,71.0,0.0,Secunderabad,4.8
2025-05-26 14:30:00,28.549999999999997,70.0,0.1,Secunderabad,4.699999999999999
2025-05-26 15:00:00,28.9,69.0,0.2,Secunderabad,4.6
2025-05-26 15:30:00,28.549999999999997,70.0,0.15000000000000002,Secunderabad,5.3
2025-05-26 16:00:00,28.2,71.0,0.1,Secunderabad,6.0
2025-05-26 16:30:00,28.049999999999997,71.0,0.05,Secunderabad,5.15
2025-05-26 17:00:00,27.9,71.0,0.0,Secunderabad,4.3
2025-05-26 17:30:00,27.0,76.5,0.15,Secunderabad,4.699999999999999
2025-05-26 18:00:00,26.1,82.0,0.3,Secunderabad,5.1
2025-05-26 18:30:00,25.75,83.5,0.15,Secunderabad,5.9
2025-05-26 19:00:00,25.4,85.0,0.0,Secunderabad,6.7
2025-05-26 19:30:00,25.15,85.5,0.0,Secunderabad,7.699999999999999
2025-05-26 20:00:00,24.9,86.0,0.0,Secunderabad,8.7
2025-05-26 20:30:00,24.65,87.0,0.0,Secunderabad,8.8
2025-05-26 21:00:00,24.4,88.0,0.0,Secunderabad,8.9
2025-05-26 21:30:00,24.25,88.5,0.0,Secunderabad,8.8
2025-05-26 22:00:00,24.1,89.0,0.0,Secunderabad,8.7
2025-05-26 22:30:00,24.0,90.5,0.0,Secunderabad,9.2
2025-05-26 23:00:00,23.9,92.0,0.0,Secunderabad,9.7
2025-05-26 23:30:00,23.799999999999997,93.0,0.0,Secunderabad,9.2
2025-05-27 00:00:00,23.7,94.0,0.0,Secunderabad,8.7
2025-05-27 00:30:00,23.6,94.5,0.0,Secunderabad,9.5
2025-05-27 01:00:00,23.5,95.0,0.0,Secunderabad,10.3
2025-05-27 01:30:00,23.45,94.5,0.0,Secunderabad,10.850000000000001
2025-05-27 02:00:00,23.4,94.0,0.0,Secunderabad,11.4
2025-05-27 02:30:00,23.35,94.0,0.0,Secunderabad,11.350000000000001
2025-05-27 03:00:00,23.3,94.0,0.0,Secunderabad,11.3
2025-05-27 03:30:00,23.35,93.5,0.0,Secunderabad,10.350000000000001
2025-05-27 04:00:00,23.4,93.0,0.0,Secunderabad,9.4
2025-05-27 04:30:00,23.299999999999997,93.0,0.0,Secunderabad,9.4
2025-05-27 05:00:00,23.2,93.0,0.0,Secunderabad,9.4
2025-05-27 05:30:00,23.45,91.5,0.0,Secunderabad,10.2
2025-05-27 06:00:00,23.7,90.0,0.0,Secunderabad,11.0
2025-05-27 06:30:00,24.049999999999997,88.0,0.0,Secunderabad,11.65
2025-05-27 07:00:00,24.4,86.0,0.0,Secunderabad,12.3
2025-05-27 07:30:00,24.9,83.0,0.0,Secunderabad,13.25
2025-05-27 08:00:00,25.4,80.0,0.0,Secunderabad,14.2
2025-05-27 08:30:00,25.799999999999997,78.5,0.0,Secunderabad,13.25
2025-05-27 09:00:00,26.2,77.0,0.0,Secunderabad,12.3
2025-05-27 09:30:00,26.95,74.0,0.0,Secunderabad,11.75
2025-05-27 10:00:00,27.7,71.0,0.0,Secunderabad,11.2
2025-05-27 10:30:00,28.45,68.0,0.0,Secunderabad,10.649999999999999
2025-05-27 11:00:00,29.2,65.0,0.0,Secunderabad,10.1
2025-05-27 11:30:00,29.4,64.0,0.0,Secunderabad,10.2
2025-05-27 12:00:00,29.6,63.0,0.0,Secunderabad,10.3
2025-05-27 12:30:00,30.05,63.0,0.0,Secunderabad,10.45
2025-05-27 13:00:00,30.5,63.0,0.0,Secunderabad,10.6
2025-05-27 13:30:00,30.55,62.0,0.0,Secunderabad,10.8
2025-05-27 14:00:00,30.6,61.0,0.0,Secunderabad,11.0
2025-05-27 14:30:00,28.85,69.0,0.15,Secunderabad,12.95
2025-05-27 15:00:00,27.1,77.0,0.3,Secunderabad,14.9
2025-05-27 15:30:00,27.4,76.0,0.15,Secunderabad,11.95
2025-05-27 16:00:00,27.7,75.0,0.0,Secunderabad,9.0
2025-05-27 16:30:00,27.75,75.5,0.0,Secunderabad,8.1
2025-05-27 17:00:00,27.8,76.0,0.0,Secunderabad,7.2
2025-05-27 17:30:00,27.700000000000003,74.0,0.0,Secunderabad,8.7
2025-05-27 18:00:00,27.6,72.0,0.0,Secunderabad,10.2
2025-05-27 18:30:00,27.200000000000003,74.0,0.0,Secunderabad,9.899999999999999
2025-05-27 19:00:00,26.8,76.0,0.0,Secunderabad,9.6
2025-05-27 19:30:00,26.4,78.0,0.0,Secunderabad,9.7
2025-05-27 20:00:00,26.0,80.0,0.0,Secunderabad,9.8
2025-05-27 20:30:00,25.5,82.0,0.1,Secunderabad,9.850000000000001
2025-05-27 21:00:00,25.0,84.0,0.2,Secunderabad,9.9
2025-05-27 21:30:00,24.75,85.5,0.2,Secunderabad,9.7
2025-05-27 22:00:00,24.5,87.0,0.2,Secunderabad,9.5
2025-05-27 22:30:00,24.35,88.0,0.15000000000000002,Secunderabad,9.2
2025-05-27 23:00:00,24.2,89.0,0.1,Secunderabad,8.9
2025-05-27 23:30:00,24.15,90.5,0.05,Secunderabad,8.95
2025-05-28 00:00:00,24.1,92.0,0.0,Secunderabad,9.4
2025-05-28 00:30:00,24.0,92.0,0.0,Secunderabad,9.2
2025-05-28 01:00:00,23.9,92.0,0.0,Secunderabad,9.0
2025-05-28 01:30:00,23.9,92.0,0.0,Secunderabad,9.75
2025-05-28 02:00:00,23.9,92.0,0.0,Secunderabad,10.5
2025-05-28 02:30:00,23.85,91.5,0.0,Secunderabad,11.25
2025-05-28 03:00:00,23.8,91.0,0.0,Secunderabad,12.0
2025-05-28 03:30:00,23.75,91.0,0.0,Secunderabad,12.05
2025-05-28 04:00:00,23.7,91.0,0.0,Secunderabad,12.1
2025-05-28 04:30:00,23.65,91.0,0.35,Secunderabad,12.05
2025-05-28 05:00:00,23.6,91.0,0.7,Secunderabad,12.0
2025-05-28 05:30:00,23.55,91.5,0.85,Secunderabad,11.2
2025-05-28 06:00:00,23.5,92.0,1.0,Secunderabad,10.4
2025-05-28 06:30:00,23.6,92.0,0.55,Secunderabad,11.65
2025-05-28 07:00:00,23.7,92.0,0.1,Secunderabad,12.9
2025-05-28 07:30:00,24.15,90.5,0.05,Secunderabad,12.75
2025-05-28 08:00:00,24.6,89.0,0.0,Secunderabad,12.6
2025-05-28 08:30:00,25.15,86.5,0.0,Secunderabad,12.8
2025-05-28 09:00:00,25.7,84.0,0.0,Secunderabad,13.0
2025-05-28 09:30:00,25.65,85.0,0.35,Secunderabad,12.65
2025-05-28 10:00:00,25.6,86.0,0.7,Secunderabad,12.3
2025-05-28 10:30:00,25.9,84.5,0.55,Secunderabad,11.55
2025-05-28 11:00:00,26.2,83.0,0.4,Secunderabad,10.8
2025-05-28 11:30:00,26.5,82.0,0.25,Secunderabad,10.65
2025-05-28 12:00:00,26.8,81.0,0.1,Secunderabad,10.5
2025-05-28 12:30:00,26.950000000000003,81.5,0.2,Secunderabad,10.65
2025-05-28 13:00:00,27.1,82.0,0.3,Secunderabad,10.8
2025-05-28 13:30:00,27.15,81.5,0.3,Secunderabad,9.8
2025-05-28 14:00:00,27.2,81.0,0.3,Secunderabad,8.8
2025-05-28 14:30:00,27.5,79.5,0.2,Secunderabad,8.15
2025-05-28 15:00:00,27.8,78.0,0.1,Secunderabad,7.5
2025-05-28 15:30:00,26.700000000000003,85.5,4.6499999999999995,Secunderabad,8.85
2025-05-28 16:00:00,25.6,93.0,9.2,Secunderabad,10.2
2025-05-28 16:30:00,26.5,87.0,11.149999999999999,Secunderabad,7.1
2025-05-28 17:00:00,27.4,81.0,13.1,Secunderabad,4.0
2025-05-28 17:30:00,27.049999999999997,82.0,7.1,Secunderabad,5.05
2025-05-28 18:00:00,26.7,83.0,1.1,Secunderabad,6.1
2025-05-28 18:30:00,26.35,85.0,1.55,Secunderabad,6.55
2025-05-28 19:00:00,26.0,87.0,2.0,Secunderabad,7.0
2025-05-28 19:30:00,25.7,88.0,1.65,Secunderabad,7.7
2025-05-28 20:00:00,25.4,89.0,1.3,Secunderabad,8.4
2025-05-28 20:30:00,25.049999999999997,90.5,0.95,Secunderabad,8.2
2025-05-28 21:00:00,24.7,92.0,0.6,Secunderabad,8.0
2025-05-28 21:30:00,24.7,92.0,0.44999999999999996,Secunderabad,8.05
2025-05-28 22:00:00,24.7,92.0,0.3,Secunderabad,8.1
2025-05-28 22:30:00,24.5,92.5,0.4,Secunderabad,7.85
2025-05-28 23:00:00,24.3,93.0,0.5,Secunderabad,7.6
2025-05-28 23:30:00,24.15,93.0,0.35,Secunderabad,8.5
2025-05-29 00:00:00,24.0,93.0,0.2,Secunderabad,9.4
2025-05-29 00:30:00,24.0,92.5,0.1,Secunderabad,10.5
2025-05-29 01:00:00,24.0,92.0,0.0,Secunderabad,11.6
2025-05-29 01:30:00,23.85,91.5,0.1,Secunderabad,11.8
2025-05-29 02:00:00,23.7,91.0,0.2,Secunderabad,12.0
2025-05-29 02:30:00,23.6,91.0,0.2,Secunderabad,11.6
2025-05-29 03:00:00,23.5,91.0,0.2,Secunderabad,11.2
2025-05-29 03:30:00,23.45,91.5,0.2,Secunderabad,10.5
2025-05-29 04:00:00,23.4,92.0,0.2,Secunderabad,9.8
2025-05-29 04:30:00,23.5,92.5,0.65,Secunderabad,8.9
2025-05-29 05:00:00,23.6,93.0,1.1,Secunderabad,8.0
2025-05-29 05:30:00,23.6,93.0,1.1,Secunderabad,7.8
2025-05-29 06:00:00,23.6,93.0,1.1,Secunderabad,7.6
2025-05-29 06:30:00,23.75,93.0,1.15,Secunderabad,7.8
2025-05-29 07:00:00,23.9,93.0,1.2,Secunderabad,8.0
2025-05-29 07:30:00,24.2,92.0,0.85,Secunderabad,8.7
2025-05-29 08:00:00,24.5,91.0,0.5,Secunderabad,9.4
2025-05-29 08:30:00,24.65,90.5,0.65,Secunderabad,9.8
2025-05-29 09:00:00,24.8,90.0,0.8,Secunderabad,10.2
2025-05-29 09:30:00,25.0,89.0,0.7,Secunderabad,10.2
2025-05-29 10:00:00,25.2,88.0,0.6,Secunderabad,10.2
2025-05-29 10:30:00,25.4,86.5,0.44999999999999996,Secunderabad,10.7
2025-05-29 11:00:00,25.6,85.0,0.3,Secunderabad,11.2
2025-05-29 11:30:00,25.950000000000003,82.5,0.15,Secunderabad,11.35
2025-05-29 12:00:00,26.3,80.0,0.0,Secunderabad,11.5
2025-05-29 12:30:00,26.65,78.5,0.1,Secunderabad,11.6
2025-05-29 13:00:00,27.0,77.0,0.2,Secunderabad,11.7
2025-05-29 13:30:00,27.0,77.5,0.25,Secunderabad,11.6
2025-05-29 14:00:00,27.0,78.0,0.3,Secunderabad,11.5
2025-05-29 14:30:00,26.95,78.0,0.3,Secunderabad,11.85
2025-05-29 15:00:00,26.9,78.0,0.3,Secunderabad,12.2
2025-05-29 15:30:00,26.9,78.0,0.15,Secunderabad,12.2
2025-05-29 16:00:00,26.9,78.0,0.0,Secunderabad,12.2
2025-05-29 16:30:00,27.35,76.5,0.0,Secunderabad,11.35
2025-05-29 17:00:00,27.8,75.0,0.0,Secunderabad,10.5
2025-05-29 17:30:00,27.5,77.0,0.0,Secunderabad,9.6
2025-05-29 18:00:00,27.2,79.0,0.0,Secunderabad,8.7
2025-05-29 18:30:00,26.799999999999997,82.0,0.0,Secunderabad,8.2
2025-05-29 19:00:00,26.4,85.0,0.0,Secunderabad,7.7
2025-05-29 19:30:00,26.15,86.0,0.0,Secunderabad,6.9
2025-05-29 20:00:00,25.9,87.0,0.0,Secunderabad,6.1
2025-05-29 20:30:00,25.75,87.5,0.0,Secunderabad,7.05
2025-05-29 21:00:00,25.6,88.0,0.0,Secunderabad,8.0
2025-05-29 21:30:00,25.450000000000003,88.5,0.1,Secunderabad,9.2
2025-05-29 22:00:00,25.3,89.0,0.2,Secunderabad,10.4
2025-05-29 22:30:00,25.15,88.5,0.15000000000000002,Secunderabad,11.0
2025-05-29 23:00:00,25.0,88.0,0.1,Secunderabad,11.6
2025-05-29 23:30:00,25.2,87.5,0.05,Secunderabad,11.2
2025-05-30 00:00:00,25.4,87.0,0.0,Secunderabad,12.6
2025-05-30 00:30:00,25.299999999999997,87.0,0.0,Secunderabad,14.05
2025-05-30 01:00:00,25.2,87.0,0.0,Secunderabad,15.5
2025-05-30 01:30:00,25.1,87.0,0.05,Secunderabad,15.15
2025-05-30 02:00:00,25.0,87.0,0.1,Secunderabad,14.8
2025-05-30 02:30:00,24.95,87.5,0.25,Secunderabad,14.600000000000001
2025-05-30 03:00:00,24.9,88.0,0.4,Secunderabad,14.4
2025-05-30 03:30:00,24.9,88.0,0.55,Secunderabad,14.05
2025-05-30 04:00:00,24.9,88.0,0.7,Secunderabad,13.7
2025-05-30 04:30:00,24.799999999999997,88.0,0.44999999999999996,Secunderabad,13.5
2025-05-30 05:00:00,24.7,88.0,0.2,Secunderabad,13.3
2025-05-30 05:30:00,24.7,88.0,0.15000000000000002,Secunderabad,13.7
